,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,mbti
30241,entj playlist,Violent,carolesdaughter,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878,4,entj
30242,entj playlist,Pumped Up Kicks,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,entj
30243,entj playlist,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4,entj
30244,entj playlist,Black Out Days,Phantogram,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,227160,4,entj
30245,entj playlist,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4,entj
30246,entj playlist,my strange addiction,Billie Eilish,0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,entj
30247,entj playlist,Bad Things,Cults,0.289,0.731,1,-6.866,0,0.0554,0.374,0.316,0.292,0.289,113.618,218560,4,entj
30248,entj playlist,Washing Machine Heart,Mitski,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,128199,4,entj
30249,entj playlist,bad idea!,girl in red,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4,entj
30250,entj playlist,Black Out Days - Future Islands Remix,"Phantogram, Future Islands",0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026,248347,4,entj
30251,entj playlist,I Can't Handle Change,Roar,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213,3,entj
30252,entj playlist,Freaks,Surf Curse,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4,entj
30253,entj playlist,Michelle,Sir Chloe,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3,entj
30254,entj playlist,All The Things She Said,t.A.T.u.,0.522,0.833,5,-5.779,0,0.0431,0.0303,0.00233,0.103,0.421,180.148,213867,4,entj
30255,entj playlist,"jealousy, jealousy",Olivia Rodrigo,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,173160,4,entj
30256,entj playlist,Hermit the Frog,MARINA,0.609,0.679,0,-4.545,1,0.0312,0.243,0.0,0.199,0.487,122.034,215960,4,entj
30257,entj playlist,Swim,Chase Atlantic,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787,4,entj
30258,entj playlist,moment,Vierre Cloud,0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,129543,4,entj
30259,entj playlist,Teacher's Pet,Melanie Martinez,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,entj
30260,entj playlist,Backstabber,Kesha,0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,186840,4,entj
30261,entj playlist,Softcore,The Neighbourhood,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4,entj
30262,entj playlist,Boyfriend,Dove Cameron,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,153000,3,entj
30263,entj playlist,House of Memories,Panic! At The Disco,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4,entj
30264,entj playlist,Nobody,Mitski,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,193429,4,entj
30265,entj playlist,Mount Everest,Labrinth,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,157497,4,entj
30266,entj playlist,t r a n s p a r e n t s o u l feat. Travis Barker,"WILLOW, Travis Barker",0.374,0.83,11,-5.203,0,0.0584,0.00213,0.0,0.15,0.204,90.19,168398,4,entj
30267,entj playlist,Don’t Blame Me,Taylor Swift,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4,entj
30268,entj playlist,Pacify Her,Melanie Martinez,0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013,4,entj
30269,entj playlist,Everybody Wants To Rule The World,Tears For Fears,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,entj
30270,entj playlist,Starboy,"The Weeknd, Daft Punk",0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,entj
30271,entj playlist,I Was Never There,"The Weeknd, Gesaffelstein",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4,entj
30272,entj playlist,BABYDOLL (Speed),Ari Abdul,0.552,0.582,11,-5.535,1,0.0404,0.0813,0.205,0.177,0.538,105.483,156651,4,entj
30273,entj playlist,Trust Issues,Drake,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,281519,3,entj
30274,entj playlist,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4,entj
30275,entj playlist,You Get Me So High,The Neighbourhood,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4,entj
30276,entj playlist,"Sex, Drugs, Etc.",Beach Weather,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,entj
30277,entj playlist,Swang,Rae Sremmurd,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,entj
30278,entj playlist,Reflections,The Neighbourhood,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4,entj
30279,entj playlist,Friends,Chase Atlantic,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,3,entj
30280,entj playlist,The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,entj
30281,entj playlist,Jealous,Eyedress,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,122339,4,entj
30282,ENTJ,Gay Bar,Rosie Tucker,0.348,0.521,7,-5.617,1,0.0388,0.253,0.00729,0.116,0.331,175.819,183480,4,entj
30283,ENTJ,Margot's Song,Best Witches,0.281,0.795,2,-7.88,1,0.041,0.00897,0.47,0.105,0.111,160.774,260849,4,entj
30284,ENTJ,I'm My Own Doctor,Remo Drive,0.658,0.897,1,-5.981,1,0.0765,0.0028,1.98e-06,0.0841,0.509,129.925,267551,4,entj
30285,ENTJ,Dinosaur,Fog Lake,0.276,0.522,2,-7.664,0,0.0383,0.529,0.853,0.13,0.06,181.797,194000,3,entj
30286,ENTJ,Spectacle Of Ritual,Kali Malone,0.105,0.000206,11,-26.59,0,0.0871,0.801,0.943,0.112,0.288,85.422,653904,5,entj
30287,ENTJ,Wedding Song No. 3,Aerial M,0.294,0.426,9,-16.019,1,0.0266,0.000614,0.851,0.0779,0.298,156.219,343840,3,entj
30288,ENTJ,Ashtray,Narrow Head,0.289,0.741,6,-5.95,1,0.0454,3.69e-06,0.908,0.0904,0.585,132.222,176622,4,entj
30289,ENTJ,Near,Bilmuri,0.434,0.393,11,-6.573,1,0.0352,0.0357,0.0,0.373,0.22,115.716,128870,3,entj
30290,ENTJ,Headless Horseman,The Microphones,0.596,0.174,0,-18.634,1,0.0691,0.962,0.0894,0.104,0.0748,100.08,188640,4,entj
30291,ENTJ,Pink Maggit,Deftones,0.144,0.668,8,-6.622,1,0.048,0.00633,0.308,0.11,0.0362,89.64,453227,3,entj
30292,ENTJ,Misery Loves Company,Gorgeous Bully,0.481,0.363,10,-13.504,0,0.0329,0.735,0.276,0.306,0.0883,130.175,245107,4,entj
30293,ENTJ,Scottie Spliffin,Dikembe,0.406,0.675,0,-7.827,1,0.0422,0.00215,0.000784,0.367,0.438,159.86,144405,4,entj
30294,ENTJ,What Do They Know?,Mindless Self Indulgence,0.645,0.791,7,-5.48,1,0.0927,0.0406,0.0,0.293,0.601,153.952,188573,4,entj
30295,ENTJ,t r a n s p a r e n t s o u l feat. Travis Barker,"WILLOW, Travis Barker",0.374,0.83,11,-5.203,0,0.0584,0.00213,0.0,0.15,0.204,90.19,168398,4,entj
30296,ENTJ,For Meg,On The Might Of Princes,0.2,0.787,7,-7.709,1,0.0572,0.109,0.173,0.427,0.319,168.59,420187,4,entj
30297,ENTJ,Louie Louie,The Kingsmen,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381,4,entj
30298,ENTJ,Shuggie,Foxygen,0.467,0.645,1,-7.614,0,0.0364,0.101,0.00524,0.144,0.71,127.947,201707,3,entj
30299,ENTJ,Crust Bucket,The Frights,0.204,0.858,4,-4.655,1,0.076,0.0663,0.0032,0.371,0.268,166.02,259239,3,entj
30300,ENTJ,"Run Wild, Young Beauty",Hotel Books,0.546,0.837,9,-4.188,1,0.0858,0.113,0.0,0.113,0.515,119.951,189124,3,entj
30301,ENTJ,Angry,Mars Argo,0.372,0.511,0,-6.636,1,0.0285,0.281,0.000122,0.245,0.122,175.8,234939,4,entj
30302,ENTJ,The Coffin Was So Light I Thought It Might Float Away,Eiafuawn,0.768,0.382,6,-15.127,0,0.0588,0.648,0.417,0.325,0.366,120.088,231680,4,entj
30303,ENTJ,Radiolove,Tanukichan,0.311,0.649,8,-7.591,1,0.0355,0.0838,0.958,0.176,0.293,77.014,170956,4,entj
30304,ENTJ,Control,Mannequin Pussy,0.354,0.877,11,-4.817,1,0.065,0.00501,0.0245,0.348,0.388,129.879,195130,4,entj
30305,ENTJ,Keep Two-Stepping,Pretoria,0.73,0.5,9,-11.097,1,0.0346,0.0124,0.000105,0.28,0.579,127.044,201624,4,entj
30306,ENTJ,everything is in your hands,Old Gray,0.0898,0.67,0,-1.601,1,0.107,0.0576,1.08e-06,0.379,0.162,172.237,140899,3,entj
30307,ENTJ,Don't Forget About Me,d4vd,0.667,0.418,5,-10.23,0,0.0388,0.0797,0.0365,0.131,0.306,117.735,149324,4,entj
30308,ENTJ,Taking Pictures Of You,The Kooks,0.66,0.522,2,-7.754,1,0.0323,0.196,0.0,0.356,0.524,135.825,161982,4,entj
30309,ENTJ,Exit Music (For A Film),Radiohead,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,267187,4,entj
30310,ENTJ,Counting Worms,Knocked Loose,0.596,0.98,11,-4.802,0,0.0864,0.00394,0.161,0.75,0.0926,127.006,71984,1,entj
30311,ENTJ,Friends,Elusin,0.77,0.346,7,-11.616,0,0.0353,0.544,0.0117,0.0956,0.411,107.033,244766,4,entj
30312,ENTJ,Tek It,Cafuné,0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,191823,4,entj
30313,ENTJ,Black Sheep - Brie Larson Vocal Version,"Metric, Brie Larson",0.462,0.599,11,-5.735,0,0.0375,0.000278,0.000441,0.0909,0.173,123.938,294066,4,entj
30314,ENTJ,BOTTOM FEEDER,"Dafna, Nico Days",0.699,0.47,9,-9.684,1,0.0359,0.472,0.0,0.303,0.408,91.048,171429,4,entj
30315,ENTJ,Stress Relief,late night drive home,0.519,0.666,8,-7.576,1,0.0318,0.0108,0.000623,0.0781,0.603,139.94,205714,4,entj
30316,ENTJ,Child Psychology,Black Box Recorder,0.354,0.394,2,-11.567,1,0.0534,0.135,0.0432,0.131,0.17,160.555,248267,3,entj
30317,ENTJ,Step On Me,The Cardigans,0.331,0.471,2,-5.631,1,0.0299,0.00644,0.0,0.0653,0.142,90.057,230186,4,entj
30318,ENTJ,Reflex,"Fail Better, Heal Faster",0.561,0.317,1,-7.55,1,0.0325,0.723,0.000729,0.18,0.0678,118.68,199328,4,entj
30319,ENTJ,I Don't Wanna Know,Brave Bird,0.31,0.901,3,-5.562,1,0.0961,0.148,9.88e-06,0.186,0.329,154.022,131083,4,entj
30320,ENTJ,Fine,Lemon Demon,0.705,0.806,0,-9.129,1,0.0405,0.0797,0.000169,0.0545,0.439,134.997,279911,4,entj
30321,ENTJ,Tongue Tied,Free Throw,0.476,0.895,6,-4.668,1,0.0618,0.00105,3.36e-05,0.106,0.567,151.926,162696,4,entj
30322,ENTJ,we don't know a thing,"tomcbumpz, ivri, Souly Had",0.8,0.418,4,-11.203,1,0.0546,0.745,0.0311,0.0845,0.88,153.989,112403,4,entj
30323,ENTJ,Feeling Moody,Kitty Sucker,0.568,0.405,1,-14.336,0,0.0354,0.284,0.00562,0.0896,0.355,110.038,219899,4,entj
30324,ENTJ,Teal,Bilmuri,0.439,0.685,11,-4.768,1,0.0303,2.11e-05,0.000368,0.33,0.106,103.448,179809,4,entj
30325,ENTJ,god hear my plea,Starberry,0.397,0.706,8,-3.316,1,0.0379,0.277,0.859,0.573,0.384,101.969,200000,4,entj
30326,ENTJ,Kinda Hate U Kinda Love U,Alex Sloane,0.35,0.308,1,-20.62,1,0.0973,0.794,0.333,0.11,0.697,83.998,193895,1,entj
30327,ENTJ,Blow My Brains Out,Tikkle Me,0.55,0.884,9,-5.508,1,0.0363,0.0867,1.55e-05,0.68,0.549,145.029,222404,4,entj
30328,ENTJ,More,The Greeting Committee,0.542,0.654,5,-5.455,1,0.0311,0.444,0.0,0.117,0.339,78.012,220733,4,entj
30329,ENTJ,Lack of Interest,P.H.F.,0.282,0.54,6,-7.598,1,0.0342,0.0783,0.00796,0.103,0.366,180.114,187219,4,entj
30330,"Not villain, just entj…",Heartbeat - Speed,Ren,0.709,0.703,2,-7.374,1,0.26,0.00277,9.6e-05,0.0862,0.351,143.553,224529,4,entj
30331,"Not villain, just entj…","Money, Money, Money",ABBA,0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,186787,4,entj
30332,"Not villain, just entj…",Brooklyn Baby,Lana Del Rey,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4,entj
30333,"Not villain, just entj…",I'm a Ruin,MARINA,0.345,0.724,5,-7.521,0,0.0444,0.048,0.00026,0.413,0.381,110.148,272048,4,entj
30334,"Not villain, just entj…",Bubblegum Bitch,MARINA,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4,entj
30335,"Not villain, just entj…",you should see me in a crown,Billie Eilish,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,4,entj
30336,"Not villain, just entj…",Ancient Dreams in a Modern Land,MARINA,0.578,0.793,10,-5.002,0,0.0453,0.0166,0.0,0.304,0.638,137.915,206080,4,entj
30337,"Not villain, just entj…",Dead But Pretty,IC3PEAK,0.679,0.691,4,-8.844,0,0.0575,0.0279,6.43e-05,0.359,0.526,111.985,165375,4,entj
30338,"Not villain, just entj…",Crucified,Army Of Lovers,0.536,0.935,4,-6.739,0,0.0525,0.000509,1.62e-05,0.331,0.477,122.018,213227,4,entj
30339,"Not villain, just entj…",Superman,"Eminem, Dina Rae",0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,350320,4,entj
30340,"Not villain, just entj…",I Was Never There,"The Weeknd, Gesaffelstein",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4,entj
30341,"Not villain, just entj…",The Perfect Girl,Mareux,0.485,0.89,8,-5.992,0,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4,entj
30342,"Not villain, just entj…",Mount Everest,Labrinth,0.46,0.426,0,-7.286,0,0.218,0.232,0.0754,0.0847,0.432,88.802,157477,4,entj
30343,"Not villain, just entj…",Hypocrates,MARINA,0.538,0.577,3,-7.661,1,0.03,0.00404,0.0,0.169,0.147,114.051,241067,4,entj
30344,"Not villain, just entj…",Getting Played,Kardanas,0.652,0.654,2,-7.684,1,0.0398,0.0833,0.791,0.411,0.255,119.954,130090,4,entj
30345,"Not villain, just entj…",Changing of the Seasons,Two Door Cinema Club,0.542,0.869,2,-4.429,1,0.135,5.21e-05,0.000222,0.115,0.592,130.021,222880,4,entj
30346,"Not villain, just entj…",Bloody Mary,Lady Gaga,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760,4,entj
30347,"Not villain, just entj…",Look What You Made Me Do,Taylor Swift,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4,entj
30348,"Not villain, just entj…",Oh No!,MARINA,0.77,0.896,0,-3.971,1,0.039,0.0539,0.0,0.243,0.964,126.999,182587,4,entj
30349,"Not villain, just entj…",Don't Be Shy Girl Go Bananza (Remix),DJ Gotta,0.84,0.646,10,-6.25,0,0.166,0.0952,0.0,0.042,0.608,140.922,183866,4,entj
30350,"Not villain, just entj…",Murder In My Mind,Kordhell,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000,4,entj
30351,"Not villain, just entj…",UNHOLY,"Dxrk ダーク, Kordhell",0.747,0.938,10,-4.957,0,0.0484,0.00895,0.000981,0.105,0.345,120.013,160000,4,entj
30352,"Not villain, just entj…",LAND OF FIRE,Kordhell,0.686,0.952,4,-2.524,0,0.0529,0.00545,0.00713,0.111,0.269,149.968,153600,4,entj
30353,"Not villain, just entj…",Mary On A Cross,Ghost,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4,entj
30354,"Not villain, just entj…",Trunk,"Phonk Killer, Kingpin Skinny Pimp",0.753,0.925,1,-4.534,0,0.105,0.106,0.835,0.0888,0.6,168.872,125156,4,entj
30355,"Not villain, just entj…",FATALITY,Kordhell,0.703,0.954,2,-2.32,1,0.0705,0.0017,2.7e-05,0.164,0.13,121.888,129836,4,entj
30356,"Not villain, just entj…",BONES,Dxrk ダーク,0.643,0.799,6,-5.777,0,0.253,0.593,0.00235,0.219,0.149,123.944,154849,4,entj
30357,"Not villain, just entj…",Devil Ride,"RAIZHELL, Dxrk ダーク",0.954,0.92,1,-3.063,1,0.0415,0.0567,0.284,0.114,0.232,127.948,135938,4,entj
30358,"Not villain, just entj…",RAVE,Dxrk ダーク,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,169245,4,entj
30359,"Not villain, just entj…",Boss Bitch,Doja Cat,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240,4,entj
30360,"Not villain, just entj…",Kill 'Em,Sait Esmeray,0.641,0.856,2,-5.389,1,0.0335,0.0253,0.756,0.162,0.0904,100.011,163200,4,entj
30361,"Not villain, just entj…",Breakfast,Dove Cameron,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4,entj
30362,"Not villain, just entj…",PYRO,"Chester Young, Castion",0.718,0.977,1,-1.824,1,0.0668,0.143,0.0318,0.374,0.259,125.983,148364,4,entj
30363,"Not villain, just entj…",Uhuh,JVLA,0.51,0.596,0,-8.21,1,0.0651,0.453,0.209,0.288,0.148,111.041,154179,4,entj
30364,"Not villain, just entj…",Starlight,Muse,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,240213,4,entj
30365,"Not villain, just entj…",I'm Gonna Show You Crazy,Bebe Rexha,0.474,0.537,2,-6.77,1,0.0649,0.0758,0.0,0.316,0.335,90.103,207775,4,entj
30366,"Not villain, just entj…",Problems,DeathbyRomy,0.761,0.554,0,-4.583,1,0.0432,0.226,0.000232,0.181,0.381,145.015,188505,4,entj
30367,"Not villain, just entj…",Ex's & Oh's,Elle King,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,202173,4,entj
30368,"Not villain, just entj…",Power & Control,MARINA,0.529,0.9,9,-4.941,0,0.0426,0.00807,0.00128,0.114,0.479,120.026,226480,4,entj
30369,"Not villain, just entj…",Hollywood,MARINA,0.583,0.825,0,-5.447,1,0.0284,0.00424,0.0,0.345,0.734,123.009,230347,4,entj
30370,"Not villain, just entj…",RICH BOY,payton,0.821,0.768,5,-8.153,1,0.0868,0.119,5.22e-06,0.123,0.634,95.025,111912,4,entj
30371,"Not villain, just entj…",Enemy - From the series Arcane League of Legends,"Imagine Dragons, Arcane, League of Legends",0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,173381,4,entj
30372,"Not villain, just entj…",Big Weenie,Eminem,0.622,0.539,1,-4.331,1,0.502,0.242,0.0,0.107,0.315,173.662,266933,4,entj
30373,"Not villain, just entj…",Therefore I Am,Billie Eilish,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4,entj
30374,"Not villain, just entj…",Slumber Party (feat. Princess Nokia),"Ashnikko, Princess Nokia",0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405,4,entj
30375,"Not villain, just entj…",u.,niteboi,0.483,0.531,4,-10.091,0,0.0604,0.0582,0.906,0.111,0.0973,123.942,174299,4,entj
30376,"Not villain, just entj…",Teacher's Pet,Melanie Martinez,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241893,3,entj
30377,"Not villain, just entj…",Jerk - Sped Up Version,"Oliver Tree, sped up nightcore",0.631,0.705,2,-3.61,1,0.0332,0.0655,0.000642,0.271,0.245,103.998,103909,4,entj
30378,"Not villain, just entj…",Escapism.,"RAYE, 070 Shake",0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,4,entj
30379,"Not villain, just entj…",Sweet but Psycho,Ava Max,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,entj
30380,ENTJ🖤,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,entj
30381,ENTJ🖤,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,entj
30382,ENTJ🖤,"Sex, Drugs, Etc.",Beach Weather,0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,196784,4,entj
30383,ENTJ🖤,Pumped Up Kicks,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,entj
30384,ENTJ🖤,BABY SAID,Måneskin,0.622,0.715,6,-4.04,0,0.0323,0.000982,0.0,0.0796,0.607,131.012,164682,4,entj
30385,ENTJ🖤,ecstacy (slowed),SUICIDAL-IDOL,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,119120,4,entj
30386,ENTJ🖤,The Matrix,Mother Mother,0.489,0.836,4,-5.872,1,0.0537,0.00115,0.00473,0.669,0.54,154.034,201722,4,entj
30387,ENTJ🖤,Exorcism,Ashley Sienna,0.696,0.657,1,-6.523,1,0.0274,0.0176,0.0178,0.124,0.348,109.94,149455,4,entj
30388,ENTJ🖤,Bang Bang Bang Bang,Sohodolls,0.727,0.581,10,-7.124,0,0.0305,0.515,0.0,0.102,0.372,93.984,181640,4,entj
30389,ENTJ🖤,Sleepwalker,"akiaura, LONOWN, STM",0.595,0.8,3,-5.262,0,0.0285,0.00341,0.0397,0.608,0.151,119.988,212000,4,entj
30390,ENTJ🖤,I Wanna Be Yours,Arctic Monkeys,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4,entj
30391,ENTJ🖤,Heartbeat,Childish Gambino,0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,269840,4,entj
30392,ENTJ🖤,Genesis,Grimes,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4,entj
30393,ENTJ🖤,Atlantis,Seafret,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,229173,4,entj
30394,ENTJ🖤,Bernadette,IAMX,0.169,0.685,7,-6.127,0,0.0417,0.173,0.00338,0.0886,0.117,67.469,322213,4,entj
30395,ENTJ🖤,Leaving Tonight,The Neighbourhood,0.566,0.681,9,-5.443,0,0.0299,0.0149,0.0,0.104,0.187,119.916,203880,4,entj
30396,ENTJ🖤,Feel Good Inc.,Gorillaz,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,entj
30397,ENTJ🖤,A Little Death,The Neighbourhood,0.53,0.763,6,-4.712,0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,209707,4,entj
30398,ENTJ🖤,Verbatim,Mother Mother,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,168320,4,entj
30399,ENTJ🖤,права,ooes,0.644,0.602,6,-5.127,0,0.0253,0.248,0.833,0.175,0.198,105.047,146286,4,entj
30400,ENTJ🖤,Stressed Out,Twenty One Pilots,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4,entj
30401,ENTJ🖤,Washing Machine Heart,Mitski,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,128199,4,entj
30402,ENTJ🖤,Softcore,The Neighbourhood,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4,entj
30403,ENTJ🖤,Always Forever,Cults,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4,entj
30404,ENTJ🖤,Sweater Weather,The Neighbourhood,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,entj
30405,ENTJ🖤,You Are the Right One,Sports,0.659,0.594,4,-8.494,0,0.0261,0.162,0.846,0.632,0.851,100.033,172507,4,entj
30406,ENTJ🖤,Cigarette Duet,Princess Chelsea,0.353,0.539,0,-8.003,0,0.0283,0.326,0.00141,0.0963,0.176,104.966,260013,4,entj
30407,ENTJ🖤,Shut up My Moms Calling - (Sped Up),Hotel Ugly,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,135529,4,entj
30408,ENTJ🖤,Redbone,Childish Gambino,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,4,entj
30409,ENTJ🖤,WASTE,Kxllswxtch,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,120429,4,entj
30410,ENTJ🖤,Romantic Lover,Eyedress,0.658,0.447,9,-9.299,0,0.0869,0.701,0.924,0.198,0.538,184.316,86739,4,entj
30411,ENTJ🖤,Suffocation - Slowed,noturgf,0.564,0.662,10,-6.085,0,0.0318,0.0044,0.145,0.279,0.511,102.678,64842,4,entj
30412,ENTJ🖤,The Lost Soul Down,NBSPLV,0.715,0.741,8,-7.478,1,0.0356,0.0117,0.899,0.189,0.761,112.0,192940,4,entj
30413,ENTJ🖤,High Enough - RAC Remix,"K.Flay, RAC",0.324,0.681,7,-4.697,1,0.0373,0.24,0.354,0.0783,0.294,132.993,208867,3,entj
30414,ENTJ🖤,After Dark x Sweater Weather,mikeeysmind,0.494,0.649,8,-9.692,1,0.0648,0.0428,0.0122,0.107,0.0397,140.011,288403,4,entj
30415,ENTJ🖤,SPIT IN MY FACE!,ThxSoMch,0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,147875,4,entj
